	taxon	forward_Mi_sk	merged_Mi_sk	reverse_Mi_sk	unmerged_Mi_sk	forward_Mi_b2	merged_Mi_b2	reverse_Mi_b2	unmerged_Mi_b2
1019	Proteobacteria;Alphaproteobacteria;Rhizobiales;Methylobacteriaceae;Microvirga	0.0	0.0	0.0	0.0	12.0	2.0	0.0	0.0
1020	Proteobacteria;Alphaproteobacteria;Rhizobiales;Methylobacteriaceae;Microvirga;Microvirga aerilata	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0
1021	Proteobacteria;Alphaproteobacteria;Rhizobiales;Methylocystaceae;Methylocystis	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
1022	Proteobacteria;Alphaproteobacteria;Rhizobiales;Methylocystaceae;Methylocystis;Methylocystis sp. Pao66	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0
1023	Proteobacteria;Alphaproteobacteria;Rhizobiales;Phyllobacteriaceae;Chelativorans;Chelativorans sp. A52C2	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0
1024	Proteobacteria;Alphaproteobacteria;Rhizobiales;Phyllobacteriaceae;Corticibacterium;Corticibacterium populi	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0
1025	Proteobacteria;Alphaproteobacteria;Rhizobiales;Phyllobacteriaceae;Pseudahrensia;Pseudahrensia aquimaris	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
1026	Proteobacteria;Alphaproteobacteria;Rhizobiales;Phyllobacteriaceae;Pseudahrensia;Pseudahrensia todarodis	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0
1027	Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiaceae;Rhizobium;Rhizobium oryzae	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
1028	Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiaceae;Rhizobium;Rhizobium sp. MDbc385	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
1029	Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhodobiaceae	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
1030	Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhodobiaceae;Anderseniella	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0
1031	Proteobacteria;Alphaproteobacteria;Rhizobiales;Xanthobacteraceae;Pseudolabrys	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0
1032	Proteobacteria;Alphaproteobacteria;Rhizobiales;Xanthobacteraceae;Starkeya	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
1033	Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;;Rhodobacteraceae bacterium 39Va	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0
1034	Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;;Rhodobacteraceae bacterium DG1287	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0
1035	Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Boseongicola;Boseongicola sp. MME-043	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
1036	Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Leisingera;Leisingera methylohalidivorans	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
1037	Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Loktanella	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0
1038	Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Octadecabacter;Octadecabacter sp. LPB0143	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0
1039	Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Paracoccus;Paracoccus sp. KJF6-16	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0
1040	Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Planktotalea;Planktotalea sp. AA4	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
1041	Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Primorskyibacter;Primorskyibacter sedentarius	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0
1042	Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Pseudoruegeria;Pseudoruegeria haliotis	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0
1043	Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Rhodobacter	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
1044	Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Rhodobacter;Rhodobacter sp. ZS3-13	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
1045	Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Rhodovulum;Rhodovulum adriaticum	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
1046	Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Roseobacter	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0
1047	Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Roseobacter;Roseobacter sp. SS15.10	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
1048	Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Roseobacter;Roseobacter sp. UAzPsJAC-1b	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
1049	Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Roseovarius	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0
1050	Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Roseovarius;Roseovarius pelophilus	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0
1051	Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Rubellimicrobium	0.0	0.0	0.0	0.0	5.0	1.0	0.0	0.0
1052	Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Rubellimicrobium;Rubellimicrobium roseum	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0
1053	Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Stappia;Stappia sp. BGMRC02046	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
1054	Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Thalassobius	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0
1055	Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Tropicibacter;Tropicibacter sp. KYW 600	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
1056	Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Wenxinia	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0
1057	Proteobacteria;Alphaproteobacteria;Rhodospirillales	0.0	0.0	0.0	0.0	5.0	1.0	0.0	0.0
1058	Proteobacteria;Alphaproteobacteria;Rhodospirillales;;;Rhodospirillales bacterium URHD0088	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
1059	Proteobacteria;Alphaproteobacteria;Rhodospirillales;;;Rhodospirillales bacterium enrichment culture clone CTBE CDB1001B08	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
1060	Proteobacteria;Alphaproteobacteria;Rhodospirillales;Acetobacteraceae;;Acetobacteraceae bacterium MP03	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0
1061	Proteobacteria;Alphaproteobacteria;Rhodospirillales;Acetobacteraceae;;Acetobacteraceae bacterium PN-29	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
1062	Proteobacteria;Alphaproteobacteria;Rhodospirillales;Acetobacteraceae;;Acetobacteraceae bacterium W1.09-37	0.0	0.0	0.0	0.0	60.0	2.0	0.0	0.0
1063	Proteobacteria;Alphaproteobacteria;Rhodospirillales;Acetobacteraceae;Acidisoma	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0
1064	Proteobacteria;Alphaproteobacteria;Rhodospirillales;Acetobacteraceae;Acidisphaera	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
1065	Proteobacteria;Alphaproteobacteria;Rhodospirillales;Acetobacteraceae;Acidisphaera;Acidisphaera sp.	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
1066	Proteobacteria;Alphaproteobacteria;Rhodospirillales;Acetobacteraceae;Acidisphaera;Acidisphaera sp. C37	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0
1067	Proteobacteria;Alphaproteobacteria;Rhodospirillales;Acetobacteraceae;Acidisphaera;Acidisphaera sp. S92	0.0	0.0	0.0	0.0	21.0	1.0	0.0	0.0
1068	Proteobacteria;Alphaproteobacteria;Rhodospirillales;Acetobacteraceae;Paracraurococcus;Paracraurococcus sp.	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
1069	Proteobacteria;Alphaproteobacteria;Rhodospirillales;Acetobacteraceae;Roseomonas;Roseomonas arctica	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
1070	Proteobacteria;Alphaproteobacteria;Rhodospirillales;Acetobacteraceae;Roseomonas;Roseomonas frigidaquae	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0
1071	Proteobacteria;Alphaproteobacteria;Rhodospirillales;Acetobacteraceae;Roseomonas;Roseomonas vinacea	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
1072	Proteobacteria;Alphaproteobacteria;Rhodospirillales;Acetobacteraceae;Roseomonas;Roseomonas wooponensis	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
1073	Proteobacteria;Alphaproteobacteria;Rhodospirillales;Rhodospirillaceae;Azospirillum;Azospirillum sp. EP3-3L	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0
1074	Proteobacteria;Alphaproteobacteria;Rhodospirillales;Rhodospirillaceae;Defluviicoccus;Defluviicoccus vanus	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
1075	Proteobacteria;Alphaproteobacteria;Rhodospirillales;Rhodospirillaceae;Desertibacter;Desertibacter xinjiangensis	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
1076	Proteobacteria;Alphaproteobacteria;Rhodospirillales;Rhodospirillaceae;Novispirillum;Novispirillum itersonii	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
1077	Proteobacteria;Alphaproteobacteria;Rhodospirillales;Rhodospirillaceae;Oceanibaculum;Oceanibaculum indicum	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
1078	Proteobacteria;Alphaproteobacteria;Rhodospirillales;Rhodospirillaceae;Skermanella	0.0	0.0	0.0	0.0	15.0	1.0	0.0	0.0
1079	Proteobacteria;Alphaproteobacteria;Rhodospirillales;Rhodospirillaceae;Skermanella;Skermanella stibiiresistens	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
1080	Proteobacteria;Alphaproteobacteria;Sphingomonadales;Erythrobacteraceae;Altererythrobacter	0.0	0.0	0.0	0.0	15.0	2.0	0.0	0.0
1081	Proteobacteria;Alphaproteobacteria;Sphingomonadales;Erythrobacteraceae;Altererythrobacter;Altererythrobacter atlanticus	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0
1082	Proteobacteria;Alphaproteobacteria;Sphingomonadales;Erythrobacteraceae;Altererythrobacter;Altererythrobacter buctensis	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
1083	Proteobacteria;Alphaproteobacteria;Sphingomonadales;Erythrobacteraceae;Altererythrobacter;Altererythrobacter sp. CC-VAM-21	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0
1084	Proteobacteria;Alphaproteobacteria;Sphingomonadales;Erythrobacteraceae;Altererythrobacter;Altererythrobacter sp. R88(2010)	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
1085	Proteobacteria;Alphaproteobacteria;Sphingomonadales;Erythrobacteraceae;Erythrobacter;Erythrobacter luteus	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0
1086	Proteobacteria;Alphaproteobacteria;Sphingomonadales;Erythrobacteraceae;Erythrobacter;Erythrobacter sp. KLE1222	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0
1087	Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;;Sphingomonadaceae bacterium 417	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
1088	Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;;Sphingomonadaceae bacterium ACEMC 3F-9	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0
1089	Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;;Sphingomonadaceae bacterium Gsoil 690	0.0	0.0	0.0	0.0	6.0	1.0	0.0	0.0
1090	Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;;Sphingomonadaceae bacterium HINF002	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
1091	Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;;alpha proteobacterium MBIC3035	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
1092	Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;;bacterium Ellin6055	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0
1093	Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Blastomonas;Blastomonas sp. RAC04	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
1094	Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Hephaestia;Hephaestia sp. DUSK 48	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
1095	Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Novosphingobium;Novosphingobium malaysiense	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
1096	Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Parasphingopyxis;Parasphingopyxis lamellibrachiae	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0
1097	Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomicrobium	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0
1098	Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomicrobium;Sphingomicrobium flavum	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
1099	Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;Sphingomonas aerophila	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0
1100	Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;Sphingomonas daechungensis	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0
1101	Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;Sphingomonas sp. BR5-22	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0
1102	Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;Sphingomonas sp. CB 286425	0.0	0.0	0.0	0.0	5.0	1.0	0.0	0.0
1103	Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;Sphingomonas sp. I15B-00863	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0
1104	Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;Sphingomonas sp. P3689	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
1105	Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;Sphingomonas sp. Pao59	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
1106	Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;Sphingomonas sp. R1	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
1107	Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;Sphingomonas sp. TES7	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
1108	Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;Sphingomonas sp. URHD0077	0.0	0.0	0.0	0.0	3.0	1.0	0.0	0.0
1109	Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;Sphingomonas sp. ygr06	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
1110	Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingopyxis;Sphingopyxis sp. SC022	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
1111	Proteobacteria;Betaproteobacteria;;;;Betaproteobacteria bacterium SJ-34A	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0
1112	Proteobacteria;Betaproteobacteria;;;;bacterium Ellin6095	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0
1113	Proteobacteria;Betaproteobacteria;;;;beta proteobacterium RG-52	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0
1114	Proteobacteria;Betaproteobacteria;;;;beta proteobacterium Schreyahn_AOB_SSU_Salic_1	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0
1115	Proteobacteria;Betaproteobacteria;;;;unidentified beta proteobacterium ps.6	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0
1116	Proteobacteria;Betaproteobacteria;Burkholderiales;;Piscinibacter	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0
1117	Proteobacteria;Betaproteobacteria;Burkholderiales;Alcaligenaceae;Azohydromonas	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0
1118	Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiaceae	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0
1119	Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Burkholderia	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0
1120	Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Lautropia;Lautropia sp. CB 286320	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0
1121	Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Paraburkholderia;Paraburkholderia tropica	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0
1122	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Caenimonas;Caenimonas sp. TSX9-5	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0
1123	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Limnohabitans	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
1124	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Pseudorhodoferax	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
1125	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Ramlibacter	0.0	0.0	0.0	0.0	5.0	1.0	0.0	0.0
1126	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Ramlibacter;Ramlibacter tataouinensis	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0
1127	Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Rhodoferax	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0
1128	Proteobacteria;Betaproteobacteria;Burkholderiales;Oxalobacteraceae;;Oxalobacteraceae bacterium KVD-1921-01	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
1129	Proteobacteria;Betaproteobacteria;Burkholderiales;Oxalobacteraceae;Massilia;Massilia sp. GP0207	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
1130	Proteobacteria;Betaproteobacteria;Burkholderiales;Oxalobacteraceae;Noviherbaspirillum;Noviherbaspirillum sp. THG-S10	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
1131	Proteobacteria;Betaproteobacteria;Nitrosomonadales	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0
1132	Proteobacteria;Betaproteobacteria;Nitrosomonadales;Methylophilaceae	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0
1133	Proteobacteria;Betaproteobacteria;Nitrosomonadales;Methylophilaceae;Methylophilus	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0
1134	Proteobacteria;Betaproteobacteria;Nitrosomonadales;Nitrosomonadaceae;Nitrosomonas;Nitrosomonas sp. NS20	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
1135	Proteobacteria;Betaproteobacteria;Nitrosomonadales;Nitrosomonadaceae;Nitrosospira;Nitrosospira sp. 17SS	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0
1136	Proteobacteria;Betaproteobacteria;Rhodocyclales	0.0	0.0	0.0	0.0	24.0	0.0	0.0	0.0
1137	Proteobacteria;Betaproteobacteria;Rhodocyclales;Rhodocyclaceae	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0
1138	Proteobacteria;Betaproteobacteria;Rhodocyclales;Rhodocyclaceae;Denitromonas	0.0	0.0	0.0	0.0	7.0	1.0	0.0	0.0
1139	Proteobacteria;Deltaproteobacteria;;;;Deltaproteobacteria bacterium SKP-2	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
1140	Proteobacteria;Deltaproteobacteria;;;;Olavius ilvae associated proteobacterium Delta 8	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0
1141	Proteobacteria;Deltaproteobacteria;;;;delta proteobacterium FM1A-E7	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0
1142	Proteobacteria;Deltaproteobacteria;;;;delta proteobacterium G50VI	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0
1143	Proteobacteria;Deltaproteobacteria;;;;delta proteobacterium GMD14H09	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0
1144	Proteobacteria;Deltaproteobacteria;;;;delta proteobacterium K18	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
1145	Proteobacteria;Deltaproteobacteria;;;;delta proteobacterium LacK10	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0
1146	Proteobacteria;Deltaproteobacteria;;;;delta proteobacterium O29	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0
1147	Proteobacteria;Deltaproteobacteria;;;;delta proteobacterium PMMV-AE16	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
1148	Proteobacteria;Deltaproteobacteria;;;;delta proteobacterium SCGC AAA300-D09	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
1149	Proteobacteria;Deltaproteobacteria;;;;delta proteobacterium SCGC AAA487-G15	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0
1150	Proteobacteria;Deltaproteobacteria;;;;delta proteobacterium enrichment culture clone VNABa05	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0
1151	Proteobacteria;Deltaproteobacteria;;;;sulfate-reducing bacterium mXyS1	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
1152	Proteobacteria;Deltaproteobacteria;;;;unidentified eubacterium RB28	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0
1153	Proteobacteria;Deltaproteobacteria;Desulfarculales;Desulfarculaceae;Desulfarculus;Desulfarculus baarsii	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0
1154	Proteobacteria;Deltaproteobacteria;Desulfobacterales	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
1155	Proteobacteria;Deltaproteobacteria;Desulfobacterales;Desulfoarculaceae;Desulfoarculus;Desulfoarculus sp. BG74	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
1156	Proteobacteria;Deltaproteobacteria;Desulfobacterales;Desulfobacteraceae;Desulfobacterium;Desulfobacterium indolicum	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
1157	Proteobacteria;Deltaproteobacteria;Desulfobacterales;Desulfobacteraceae;Desulforegula;Desulforegula conservatrix	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0
1158	Proteobacteria;Deltaproteobacteria;Desulfobacterales;Desulfobacteraceae;Desulfosalsimonas	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
1159	Proteobacteria;Deltaproteobacteria;Desulfobacterales;Desulfobacteraceae;Desulfosarcina	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0
1160	Proteobacteria;Deltaproteobacteria;Desulfobacterales;Desulfobacteraceae;Desulfosarcina;Desulfosarcina sp. SD1	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0
1161	Proteobacteria;Deltaproteobacteria;Desulfobacterales;Desulfobacteraceae;Desulfotignum	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
1162	Proteobacteria;Deltaproteobacteria;Desulfobacterales;Desulfobulbaceae;;Desulfobulbaceae bacterium PR8_E09	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0
1163	Proteobacteria;Deltaproteobacteria;Desulfobacterales;Desulfobulbaceae;Desulfobulbus;Desulfobulbus propionicus	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0
1164	Proteobacteria;Deltaproteobacteria;Desulfobacterales;Desulfobulbaceae;Desulfobulbus;Desulfobulbus sp. IS6	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0
1165	Proteobacteria;Deltaproteobacteria;Desulfobacterales;Desulfobulbaceae;Desulfopila	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0
1166	Proteobacteria;Deltaproteobacteria;Desulfobacterales;Desulfobulbaceae;Desulforhopalus;Desulforhopalus singaporensis	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0
1167	Proteobacteria;Deltaproteobacteria;Desulfovibrionales	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0
1168	Proteobacteria;Deltaproteobacteria;Desulfovibrionales;Desulfovibrionaceae	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
1169	Proteobacteria;Deltaproteobacteria;Desulfovibrionales;Desulfovibrionaceae;;Desulfovibrionaceae bacterium enrichment culture clone SB-6	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0
1170	Proteobacteria;Deltaproteobacteria;Desulfovibrionales;Desulfovibrionaceae;Desulfovibrio	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
1171	Proteobacteria;Deltaproteobacteria;Desulfovibrionales;Desulfovibrionaceae;Desulfovibrio;Desulfovibrio sp. Ppro	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
1172	Proteobacteria;Deltaproteobacteria;Desulfovibrionales;Desulfovibrionaceae;Desulfovibrio;Desulfovibrio sp. X2	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
1173	Proteobacteria;Deltaproteobacteria;Desulfovibrionales;Desulfovibrionaceae;Desulfovibrio;Desulfovibrio sp. ZIRB-2	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0
1174	Proteobacteria;Deltaproteobacteria;Desulfuromonadales	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
1175	Proteobacteria;Deltaproteobacteria;Desulfuromonadales;Desulfuromonadaceae;Desulfuromonas;Desulfuromonas palmitatis	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
1176	Proteobacteria;Deltaproteobacteria;Desulfuromonadales;Desulfuromonadaceae;Desulfuromusa	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0
